SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Turbidity (NTU),Temperature (ºC),Total Solids (mg/L)
126,RIVER GANGA D/S RISHIKESH,CPCB,5,Uttarakhand,49,Dehradun,Rishikesh,-,-,-,-,-,-,-,-,30.0305,78.245833,20-03-2021 08:30,,,,,,
127,RIVER GANGA U/S HARIDWAR AT ABINDUGHAT DUDHIYABAD HARIDWAR,CPCB,5,Uttarakhand,50,Haridwar,Haridwar,-,-,-,-,-,-,-,-,29.945445,78.165028,06-01-2021 08:30,,,,,,
128,RIVER GANGA U/S HARIDWAR AT ABINDUGHAT DUDHIYABAD HARIDWAR,CPCB,5,Uttarakhand,50,Haridwar,Haridwar,-,-,-,-,-,-,-,-,29.945445,78.165028,02-02-2021 08:30,,,,,,
129,RIVER GANGA U/S HARIDWAR AT ABINDUGHAT DUDHIYABAD HARIDWAR,CPCB,5,Uttarakhand,50,Haridwar,Haridwar,-,-,-,-,-,-,-,-,29.945445,78.165028,04-03-2021 08:30,,,,,,
130,RIVER YAMUNA D/S RANBAXY,CPCB,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.429123,77.603639,04-01-2021 08:30,,,,,,
131,RIVER YAMUNA D/S RANBAXY,CPCB,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.429123,77.603639,06-02-2021 08:30,,,,,,
132,RIVER YAMUNA D/S RANBAXY,CPCB,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.429123,77.603639,04-03-2021 08:30,,,,,,
133,STP AT JAGJITPUR UTTRAKHAND,CPCB,5,Uttarakhand,50,Haridwar,Haridwar,-,-,-,-,-,-,-,-,29.911639,78.138548,29-01-2021 08:30,,,,,,
134,STP AT JAGJITPUR UTTRAKHAND,CPCB,5,Uttarakhand,50,Haridwar,Haridwar,-,-,-,-,-,-,-,-,29.911639,78.138548,02-02-2021 08:30,,,,,,
135,STP AT JAGJITPUR UTTRAKHAND,CPCB,5,Uttarakhand,50,Haridwar,Haridwar,-,-,-,-,-,-,-,-,29.911639,78.138548,25-02-2021 08:30,,,,,,
136,STP AT JAGJITPUR UTTRAKHAND,CPCB,5,Uttarakhand,50,Haridwar,Haridwar,-,-,-,-,-,-,-,-,29.911639,78.138548,04-03-2021 08:30,,,,,,
137,STP AT JAGJITPUR UTTRAKHAND,CPCB,5,Uttarakhand,50,Haridwar,Haridwar,-,-,-,-,-,-,-,-,29.911639,78.138548,22-03-2021 08:30,,,,,,
138,STP AT LAKKAR GHAT- OXIDATION PONDS UTTARAKHAND,CPCB,5,Uttarakhand,49,Dehradun,Rishikesh,-,-,-,-,-,-,-,-,30.053389,78.259472,12-01-2021 08:30,,,,,,
