Station,State,District,Tehsil,Block,River,Basin,Latitude,Longitude,Acquisition_Time,Water_Level_m
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-08-03 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-08-04 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-08-05 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-08-06 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-08-07 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-08-08 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-08-09 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-08-10 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-08-11 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-08-12 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-08-13 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-08-14 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-08-15 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-08-16 08:00:00,64.16
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-08-17 08:00:00,64.16
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-08-18 08:00:00,63.856
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-08-19 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-08-20 08:00:00,64.16
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-08-21 08:00:00,64.16
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-08-22 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-08-23 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-08-24 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-08-25 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-08-26 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-08-27 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-08-28 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-08-29 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-08-30 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-08-31 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-09-01 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-09-02 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-09-03 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-09-04 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-09-05 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-09-06 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-09-07 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-09-08 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-09-09 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-09-10 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-09-11 08:00:00,64.307
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-09-12 08:00:00,64.154
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-09-13 08:00:00,64.154
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-09-14 08:00:00,64.459
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-09-15 08:00:00,64.459
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-09-16 08:00:00,64.307
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-09-17 08:00:00,64.459
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-09-18 08:00:00,64.459
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-09-19 08:00:00,64.459
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-09-20 08:00:00,64.459
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-09-21 08:00:00,64.459
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-09-22 08:00:00,64.459
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-09-23 08:00:00,64.459
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-09-24 08:00:00,64.459
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-09-25 08:00:00,64.459
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-09-26 08:00:00,64.459
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-09-27 08:00:00,64.459
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-09-28 08:00:00,64.459
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-09-29 08:00:00,64.459
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-09-30 08:00:00,64.459
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-10-01 08:00:00,64.459
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-10-02 08:00:00,64.459
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-10-03 08:00:00,64.459
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-10-04 08:00:00,64.459
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-10-05 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-10-06 08:00:00,64.459
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-10-08 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-10-09 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-10-10 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-10-11 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-10-12 08:00:00,64.45
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-10-13 08:00:00,64.45
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-10-14 08:00:00,64.45
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-10-15 08:00:00,64.45
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-10-16 08:00:00,64.45
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-10-17 08:00:00,64.45
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-10-18 08:00:00,64.45
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-10-19 08:00:00,64.45
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-10-20 08:00:00,64.45
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-10-21 08:00:00,64.45
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-10-22 08:00:00,64.45
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-10-23 08:00:00,64.45
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-10-24 08:00:00,64.45
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-10-25 08:00:00,64.45
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-10-26 08:00:00,64.45
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-10-27 08:00:00,64.45
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-10-28 08:00:00,64.45
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-10-29 08:00:00,64.45
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-10-30 08:00:00,64.45
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2012-10-31 08:00:00,64.45
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-06-01 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-06-02 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-06-03 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-06-04 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-06-05 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-06-06 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-06-07 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-06-08 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-06-09 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-06-10 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-06-11 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-06-12 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-06-13 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-06-14 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-06-15 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-06-16 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-06-17 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-06-18 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-06-19 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-06-20 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-06-21 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-06-22 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-06-23 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-06-24 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-06-25 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-06-26 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-06-27 08:00:00,64.45
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-06-28 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-06-29 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-06-30 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-07-01 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-07-02 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-07-03 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-07-04 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-07-05 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-07-06 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-07-07 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-07-08 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-07-09 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-07-10 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-07-11 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-07-12 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-07-13 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-07-14 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-07-15 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-07-16 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-07-17 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-07-18 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-07-19 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-07-20 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-07-21 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-07-22 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-07-23 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-07-24 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-07-25 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-07-26 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-07-27 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-07-28 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-07-29 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-07-30 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-07-31 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-08-01 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-08-02 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-08-03 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-08-04 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-08-05 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-08-06 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-08-07 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-08-08 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-08-09 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-08-10 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-08-11 08:00:00,64.465
Durgapur Barrage,West Bengal,PASCHIM BARDHAMAN,FARIDPUR DURGAPUR,-,Hoogly,Ganga,23.476667,87.303611,2013-08-12 08:00:00,64.465
