SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Turbidity (NTU),Temperature (ºC),Total Solids (mg/L)
218,LODHA TALAB BANSWARA- DUNGARPUR ROAD BANSWARA RAJASTHAN,CPCB,8,Rajasthan,88,BANSWARA,BANSWARA,-,-,-,-,-,-,-,-,23.554072,74.414536,2021-05-08 08:30:00,650.0,,,,,
219,LODHA TALAB BANSWARA- DUNGARPUR ROAD BANSWARA RAJASTHAN,CPCB,8,Rajasthan,88,BANSWARA,BANSWARA,-,-,-,-,-,-,-,-,23.554072,74.414536,2021-09-15 08:30:00,710.0,,,,,
220,LODHA TALAB BANSWARA- DUNGARPUR ROAD BANSWARA RAJASTHAN,CPCB,8,Rajasthan,88,BANSWARA,BANSWARA,-,-,-,-,-,-,-,-,23.554072,74.414536,2021-10-16 08:30:00,730.0,,,,,
221,LODHA TALAB BANSWARA- DUNGARPUR ROAD BANSWARA RAJASTHAN,CPCB,8,Rajasthan,88,BANSWARA,BANSWARA,-,-,-,-,-,-,-,-,23.554072,74.414536,2021-11-17 08:30:00,1177.0,,,,,
222,LODHA TALAB BANSWARA- DUNGARPUR ROAD BANSWARA RAJASTHAN,CPCB,8,Rajasthan,88,BANSWARA,BANSWARA,-,-,-,-,-,-,-,-,23.554072,74.414536,2021-01-12 08:30:00,668.0,,,,,
223,MAHI AT GAMMON BRIDGE BANSWARA(RAJASTHAN),CPCB,8,Rajasthan,88,BANSWARA,BANSWARA,-,-,-,-,-,-,-,-,23.550318,74.4438,2021-03-18 08:30:00,,,,,,
224,MAHI (D/S) CONF WITH R. CHAP (UNDER SAGWARA-SARHI RD. BDG.) RAJASTHAN,CPCB,8,Rajasthan,99,DUNGARPUR,SAGWARA,-,-,-,-,-,-,-,-,23.648483,74.126708,2021-01-13 08:30:00,,,,,,
225,MAHI (D/S) CONF WITH R. CHAP (UNDER SAGWARA-SARHI RD. BDG.) RAJASTHAN,CPCB,8,Rajasthan,99,DUNGARPUR,SAGWARA,-,-,-,-,-,-,-,-,23.648483,74.126708,2021-11-02 08:30:00,,,,,,
226,MASITAWALA HEAD HANUMANGARH,CPCB,8,Rajasthan,101,HANUMANGARH,HANUMANGARH,-,-,-,-,-,-,-,-,29.60093,74.321796,2021-09-01 08:30:00,230.0,,,,,
227,MASITAWALA HEAD HANUMANGARH,CPCB,8,Rajasthan,101,HANUMANGARH,HANUMANGARH,-,-,-,-,-,-,-,-,29.60093,74.321796,2021-07-02 08:30:00,320.0,,,,,
