SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Biochemical Oxygen Demand (mg/L),Chemical Oxygen Demand (mg/L),Fecal Coliform (MPN/100mL),Total Coliform (MPN/100mL)
86,Sibbari,CWC,17,Meghalaya,277,South Garo Hills,BAGHMARA,-,-,Dareng,Barak and Others,-,-,-,Dareng,25.19055556,90.49805556,2024-01-03 08:00:00,0.7,,,
87,Sibbari,CWC,17,Meghalaya,277,South Garo Hills,BAGHMARA,-,-,Dareng,Barak and Others,-,-,-,Dareng,25.19055556,90.49805556,2024-01-04 08:00:00,0.6,,,
88,Sibbari,CWC,17,Meghalaya,277,South Garo Hills,BAGHMARA,-,-,Dareng,Barak and Others,-,-,-,Dareng,25.19055556,90.49805556,2024-02-05 08:00:00,0.1,,,
89,Sibbari,CWC,17,Meghalaya,277,South Garo Hills,BAGHMARA,-,-,Dareng,Barak and Others,-,-,-,Dareng,25.19055556,90.49805556,2024-03-06 08:00:00,0.9,,,
90,Sibbari,CWC,17,Meghalaya,277,South Garo Hills,BAGHMARA,-,-,Dareng,Barak and Others,-,-,-,Dareng,25.19055556,90.49805556,2024-01-11 08:00:00,1.6,,,
91,Sibbari,CWC,17,Meghalaya,277,South Garo Hills,BAGHMARA,-,-,Dareng,Barak and Others,-,-,-,Dareng,25.19055556,90.49805556,2024-02-12 08:00:00,2.0,,,
92,Sibbari,CWC,17,Meghalaya,277,South Garo Hills,BAGHMARA,-,-,Dareng,Barak and Others,-,-,-,Dareng,25.19055556,90.49805556,2025-01-01 08:00:00,1.7,,,
93,Sibbari,CWC,17,Meghalaya,277,South Garo Hills,BAGHMARA,-,-,Dareng,Barak and Others,-,-,-,Dareng,25.19055556,90.49805556,2025-01-02 08:00:00,0.8,,,
94,Sibbari,CWC,17,Meghalaya,277,South Garo Hills,BAGHMARA,-,-,Dareng,Barak and Others,-,-,-,Dareng,25.19055556,90.49805556,2025-03-03 08:00:00,0.7,,,
95,Therriaghat,CWC,17,Meghalaya,274,East Khasi Hills,SHELLA BHOLAGANJ,-,-,Umnohryngkew,Barak and Others,-,-,-,Umnohryngkew,25.18805833,91.76506944,2021-12-13 08:00:00,0.7,,,
96,Therriaghat,CWC,17,Meghalaya,274,East Khasi Hills,SHELLA BHOLAGANJ,-,-,Umnohryngkew,Barak and Others,-,-,-,Umnohryngkew,25.18805833,91.76506944,2023-03-10 08:00:00,1.0,,,
97,Therriaghat,CWC,17,Meghalaya,274,East Khasi Hills,SHELLA BHOLAGANJ,-,-,Umnohryngkew,Barak and Others,-,-,-,Umnohryngkew,25.18805833,91.76506944,2023-01-11 08:00:00,0.9,,,
98,Therriaghat,CWC,17,Meghalaya,274,East Khasi Hills,SHELLA BHOLAGANJ,-,-,Umnohryngkew,Barak and Others,-,-,-,Umnohryngkew,25.18805833,91.76506944,2023-01-12 08:00:00,0.3,,,
99,Therriaghat,CWC,17,Meghalaya,274,East Khasi Hills,SHELLA BHOLAGANJ,-,-,Umnohryngkew,Barak and Others,-,-,-,Umnohryngkew,25.18805833,91.76506944,2024-01-05 08:00:00,0.3,,,
100,Therriaghat,CWC,17,Meghalaya,274,East Khasi Hills,SHELLA BHOLAGANJ,-,-,Umnohryngkew,Barak and Others,-,-,-,Umnohryngkew,25.18805833,91.76506944,2024-01-06 08:00:00,0.7,,,
101,Therriaghat,CWC,17,Meghalaya,274,East Khasi Hills,SHELLA BHOLAGANJ,-,-,Umnohryngkew,Barak and Others,-,-,-,Umnohryngkew,25.18805833,91.76506944,2024-01-07 08:00:00,0.6,,,
102,Therriaghat,CWC,17,Meghalaya,274,East Khasi Hills,SHELLA BHOLAGANJ,-,-,Umnohryngkew,Barak and Others,-,-,-,Umnohryngkew,25.18805833,91.76506944,2024-01-11 08:00:00,0.7,,,
103,Therriaghat,CWC,17,Meghalaya,274,East Khasi Hills,SHELLA BHOLAGANJ,-,-,Umnohryngkew,Barak and Others,-,-,-,Umnohryngkew,25.18805833,91.76506944,2024-02-12 08:00:00,0.7,,,
104,Therriaghat,CWC,17,Meghalaya,274,East Khasi Hills,SHELLA BHOLAGANJ,-,-,Umnohryngkew,Barak and Others,-,-,-,Umnohryngkew,25.18805833,91.76506944,2025-01-01 08:00:00,1.5,,,
105,Therriaghat,CWC,17,Meghalaya,274,East Khasi Hills,SHELLA BHOLAGANJ,-,-,Umnohryngkew,Barak and Others,-,-,-,Umnohryngkew,25.18805833,91.76506944,2025-01-02 08:00:00,0.1,,,
106,Therriaghat,CWC,17,Meghalaya,274,East Khasi Hills,SHELLA BHOLAGANJ,-,-,Umnohryngkew,Barak and Others,-,-,-,Umnohryngkew,25.18805833,91.76506944,2025-01-03 08:00:00,0.7,,,
107,Umkhen-II,CWC,17,Meghalaya,274,East Khasi Hills,MAWKYNREW,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,25.59222222,92.05583333,2023-03-10 08:00:00,1.0,,,
108,Umkhen-II,CWC,17,Meghalaya,274,East Khasi Hills,MAWKYNREW,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,25.59222222,92.05583333,2023-01-11 08:00:00,0.4,,,
109,Umkhen-II,CWC,17,Meghalaya,274,East Khasi Hills,MAWKYNREW,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,25.59222222,92.05583333,2023-01-12 08:00:00,0.3,,,
110,Umkhen-II,CWC,17,Meghalaya,274,East Khasi Hills,MAWKYNREW,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,25.59222222,92.05583333,2024-02-01 08:00:00,0.3,,,
111,Umkhen-II,CWC,17,Meghalaya,274,East Khasi Hills,MAWKYNREW,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,25.59222222,92.05583333,2024-01-02 08:00:00,1.3,,,
112,Umkhen-II,CWC,17,Meghalaya,274,East Khasi Hills,MAWKYNREW,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,25.59222222,92.05583333,2024-01-03 08:00:00,0.8,,,
113,Umkhen-II,CWC,17,Meghalaya,274,East Khasi Hills,MAWKYNREW,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,25.59222222,92.05583333,2024-01-04 08:00:00,0.2,,,
