id,objectid,subdistric,sdcode,district,dtcode,state,stcode,total_hous,total_popu,avg_hh,total_geog,forest_are,area_under,barren_un_,permanent_,land_under,culturable,fallows_la,current_fa,net_area_s,total_unir,area_irrig,canals_are,wells_tube,tanks_lake,waterfall_,shape_leng,shape_area,ds_name,src_agency,State_Name
3794,3794,Saikheda,7003,Narsinghpur,418,MP,23,24148.0,112225.0,426.98994238999995,45159.0,322.0,2892.0,243.0,1462.0,36.0,185.0,598.0,598.0,38930.0,16139.0,22799.0,1232.0,20168.0,665.0,248.0,141337.26223700782,438516468.36705065,Administrative Boundary,Survey of India (SOI),Madhya Pradesh
3795,3795,Rama,7004,Jhabua,412,MP,23,23668.0,130531.0,675.0973678400001,46383.0,2323.0,4304.0,5860.0,807.0,553.0,2750.0,848.0,848.0,28398.0,20752.0,7650.0,1663.0,2496.0,1510.0,22.0,168755.03094992042,533584058.31596875,Administrative Boundary,Survey of India (SOI),Madhya Pradesh
3796,3796,Mandsaur Nagar,7005,Mandsaur,416,MP,23,38958.0,191148.0,209.17168948000003,17129.0,176.0,1893.0,1403.0,525.0,58.0,816.0,200.0,200.0,11856.0,5411.0,6446.0,0.0,6040.0,0.0,0.0,77437.23124121355,182231128.5108353,Administrative Boundary,Survey of India (SOI),Madhya Pradesh
3931,3931,Tsurungto,1826,Tuensang,249,NL,13,488.0,2132.0,8.82185792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31299.161669568206,41944076.44478654,Administrative Boundary,Survey of India (SOI),Nagaland
3797,3797,Chhatarpur Nagar,7006,Chhatarpur,398,MP,23,43563.0,232341.0,294.7758697,41560.0,1000.0,2496.0,2599.0,3218.0,357.0,4972.0,3912.0,3912.0,20284.0,6596.0,13689.0,181.0,12968.0,541.0,0.0,125578.1154911237,419812648.8972812,Administrative Boundary,Survey of India (SOI),Madhya Pradesh
3801,3801,Kanadiya,7012,Indore,410,MP,23,4105.0,22424.0,152.86019706,10679.0,56.0,235.0,187.0,341.0,133.0,15.0,640.0,640.0,8658.0,2023.0,6635.0,0.0,3563.0,929.0,91.0,55348.802035503824,106627221.24340935,Administrative Boundary,Survey of India (SOI),Madhya Pradesh
3802,3802,Bhicholihapsi,7013,Indore,410,MP,23,10776.0,56358.0,131.31970573,13215.0,1302.0,654.0,398.0,579.0,168.0,60.0,749.0,749.0,8130.0,4562.0,3565.0,0.0,2529.0,773.0,2.0,103310.17675728664,162078563.8251043,Administrative Boundary,Survey of India (SOI),Madhya Pradesh
3805,3805,Rau,7016,Indore,410,MP,23,22432.0,113203.0,138.19230772999998,12084.0,233.0,456.0,213.0,525.0,3.0,784.0,1297.0,1297.0,8010.0,2403.0,5610.0,135.0,3967.0,109.0,0.0,65299.01895335099,138785307.48536348,Administrative Boundary,Survey of India (SOI),Madhya Pradesh
3817,3817,Neemuch Nagar,7035,Neemuch,419,MP,23,30346.0,151069.0,92.20867032000001,7446.0,25.0,942.0,528.0,183.0,43.0,373.0,641.0,641.0,4665.0,2731.0,1933.0,0.0,1737.0,76.0,0.0,67950.50867481042,100386660.11775914,Administrative Boundary,Survey of India (SOI),Madhya Pradesh
3806,3806,Vidisha Nagar,7017,Vidisha,437,MP,23,37698.0,186336.0,214.92076336000002,13901.0,245.0,999.0,610.0,378.0,1.0,254.0,95.0,95.0,11150.0,4722.0,6424.0,1108.0,2663.0,39.0,0.0,76766.78992635185,159084800.8091169,Administrative Boundary,Survey of India (SOI),Madhya Pradesh
3807,3807,Seoni Nagar,7018,Seoni,428,MP,23,34879.0,157921.0,299.73459147,23805.0,1349.0,2117.0,1166.0,865.0,14.0,1442.0,901.0,901.0,14967.0,10049.0,4922.0,517.0,4121.0,31.0,0.0,109410.51651435732,258555965.5266648,Administrative Boundary,Survey of India (SOI),Madhya Pradesh
3813,3813,Sagar Nagar,7030,Sagar,425,MP,23,79184.0,408196.0,142.40398133,8670.0,441.0,1170.0,616.0,1785.0,1.0,30.0,192.0,192.0,4318.0,1915.0,2405.0,0.0,2119.0,0.0,38.0,76192.63358025615,170852273.0200518,Administrative Boundary,Survey of India (SOI),Madhya Pradesh
3814,3814,Rampura,7032,Neemuch,419,MP,23,15640.0,71995.0,317.19818013,45313.0,5091.0,16509.0,7261.0,544.0,101.0,1677.0,1236.0,1236.0,12690.0,6911.0,5772.0,105.0,4518.0,551.0,37.0,159074.42063514507,781438101.3850976,Administrative Boundary,Survey of India (SOI),Madhya Pradesh
3821,3821,City Center,7039,Gwalior,407,MP,23,3741.0,21758.0,112.27335667000001,16456.0,7903.0,765.0,934.0,480.0,78.0,312.0,226.0,226.0,5633.0,2777.0,2858.0,0.0,2858.0,0.0,0.0,97498.83536574389,154970140.52657512,Administrative Boundary,Survey of India (SOI),Madhya Pradesh
3822,3822,Singrauli Nagar,7040,Singrauli,638,MP,23,45789.0,225464.0,33.57289576,2846.0,0.0,1751.0,0.0,0.0,0.0,128.0,230.0,230.0,409.0,350.0,58.0,0.0,58.0,0.0,0.0,121202.06530340175,387352876.0242924,Administrative Boundary,Survey of India (SOI),Madhya Pradesh
3823,3823,Pithampur,7042,Dhar,403,MP,23,58622.0,275143.0,994.77649,69735.0,18875.0,2748.0,3310.0,3211.0,164.0,986.0,615.0,615.0,38861.0,16029.0,22838.0,466.0,17694.0,2132.0,139.0,209513.08709779274,783236321.2033979,Administrative Boundary,Survey of India (SOI),Madhya Pradesh
3932,3932,Chessore,1827,Tuensang,249,NL,13,1100.0,5438.0,25.21152808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34281.09888939511,48100507.63283078,Administrative Boundary,Survey of India (SOI),Nagaland
3824,3824,Raghurajnagar Nagareey,7111,Satna,426,MP,23,75897.0,381457.0,496.36448714,27026.0,566.0,2698.0,276.0,687.0,184.0,2094.0,1119.0,1119.0,17585.0,10472.0,7109.0,98.0,6255.0,99.0,14.0,129862.93424197483,302789373.9123668,Administrative Boundary,Survey of India (SOI),Madhya Pradesh
3825,3825,Bamor,7112,Morena,417,MP,23,21896.0,127495.0,451.94559892,43506.0,4581.0,4395.0,1364.0,2755.0,1247.0,2334.0,608.0,608.0,25048.0,13231.0,11815.0,3037.0,7525.0,1033.0,26.0,140389.86197825475,373397458.56678206,Administrative Boundary,Survey of India (SOI),Madhya Pradesh
3826,3826,Zawlnuam,1896,Mamit,266,MZ,15,9712.0,47188.0,221.45883214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214175.30122532015,1105226616.9309177,Administrative Boundary,Survey of India (SOI),Mizoram
3827,3827,West Phaileng,1897,Mamit,266,MZ,15,4303.0,21309.0,105.91797494000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215406.67401781405,1028390600.8532706,Administrative Boundary,Survey of India (SOI),Mizoram
3828,3828,Reiek,1898,Mamit,266,MZ,15,3716.0,17867.0,113.91965514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217785.03264493562,815117523.7900643,Administrative Boundary,Survey of India (SOI),Mizoram
3829,3829,Thingdawl,1899,Kolasib,263,MZ,15,5575.0,25468.0,85.48932741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207194.89604451103,1032714817.9255747,Administrative Boundary,Survey of India (SOI),Mizoram
3830,3830,Bilkhawthlir,1900,Kolasib,263,MZ,15,11695.0,58487.0,99.40984073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151373.5050873575,502835866.26383066,Administrative Boundary,Survey of India (SOI),Mizoram
3831,3831,Tlangnuam,1901,Aizawl,261,MZ,15,64495.0,311731.0,57.32198937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109398.01609334888,345800177.72005725,Administrative Boundary,Survey of India (SOI),Mizoram
3832,3832,Darlawn,1902,Aizawl,261,MZ,15,5233.0,26048.0,139.84932722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203384.9655757787,858448993.6727519,Administrative Boundary,Survey of India (SOI),Mizoram
3847,3847,S' Bungtlang,1918,Lawngtlai,264,MZ,15,3525.0,17459.0,138.41456065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145095.52130222126,475284919.3065122,Administrative Boundary,Survey of India (SOI),Mizoram
3850,3850,Saiha,1921,Saiha,267,MZ,15,6771.0,35531.0,97.85482601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128202.027470078,477087300.5564865,Administrative Boundary,Survey of India (SOI),Mizoram
3851,3851,Naginimora,1744,Mon,247,NL,13,2372.0,11023.0,31.29456835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88233.11101017866,214437981.1030256,Administrative Boundary,Survey of India (SOI),Nagaland
3852,3852,Tizit,1745,Mon,247,NL,13,4205.0,22352.0,83.57489872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100602.65944177228,227024970.57998773,Administrative Boundary,Survey of India (SOI),Nagaland
3946,3946,Pungro,1841,Kiphire,614,NL,13,2910.0,14464.0,88.31292012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106109.95741442643,280131244.0509846,Administrative Boundary,Survey of India (SOI),Nagaland
3853,3853,Hunta,1746,Mon,247,NL,13,1552.0,8435.0,54.67835293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56143.08815647742,91522984.68824187,Administrative Boundary,Survey of India (SOI),Nagaland
3883,3883,Satakha,1777,Zunheboto,251,NL,13,2984.0,15103.0,94.96132546,22349.0,3805.0,516.0,313.0,1362.0,1998.0,2766.0,2313.0,2313.0,5175.0,13722.0,0.0,25.0,0.0,0.0,0.0,64057.86439965552,163006016.862551,Administrative Boundary,Survey of India (SOI),Nagaland
3854,3854,Shangnyu,1747,Mon,247,NL,13,1186.0,6138.0,26.82898058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58202.88265555671,90995200.9817631,Administrative Boundary,Survey of India (SOI),Nagaland
3855,3855,Mon Sadar,1748,Mon,247,NL,13,7969.0,47977.0,115.65795681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129608.17408069607,349265929.3726173,Administrative Boundary,Survey of India (SOI),Nagaland
3856,3856,Wakching,1749,Mon,247,NL,13,2242.0,12738.0,48.828260910000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75151.72366512328,177126085.0808327,Administrative Boundary,Survey of India (SOI),Nagaland
3857,3857,Aboi,1750,Mon,247,NL,13,2596.0,14257.0,43.44544635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70474.6484206038,130379837.2912257,Administrative Boundary,Survey of India (SOI),Nagaland
3859,3859,Phomching,1752,Mon,247,NL,13,2063.0,12539.0,41.11885213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58107.511209716446,84530904.80654708,Administrative Boundary,Survey of India (SOI),Nagaland
3860,3860,Chen,1753,Mon,247,NL,13,3301.0,18656.0,49.500540060000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67401.80675896474,143979739.44710043,Administrative Boundary,Survey of India (SOI),Nagaland
3861,3861,Angjangyang,1754,Mon,247,NL,13,3372.0,20307.0,56.73247312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65921.83952422669,122552366.94360682,Administrative Boundary,Survey of India (SOI),Nagaland
3862,3862,Mopong,1755,Mon,247,NL,13,2125.0,15377.0,59.83014745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52258.011972450804,79907555.78033087,Administrative Boundary,Survey of India (SOI),Nagaland
3863,3863,Tobu,1756,Mon,247,NL,13,2674.0,16925.0,25.35240927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54976.64259114663,128251301.58693203,Administrative Boundary,Survey of India (SOI),Nagaland
3864,3864,Monyakshu,1757,Mon,247,NL,13,3514.0,23225.0,72.93228839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66193.18679181732,130166668.1511154,Administrative Boundary,Survey of India (SOI),Nagaland
3868,3868,Changtongya,1761,Mokokchung,246,NL,13,3519.0,17372.0,37.86536289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49766.154087598356,106190496.82465865,Administrative Boundary,Survey of India (SOI),Nagaland
3869,3869,Chuchuyimlang,1762,Mokokchung,246,NL,13,3239.0,17832.0,58.24882258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87291.81527939234,162685023.19795492,Administrative Boundary,Survey of India (SOI),Nagaland
3870,3870,Kubolong,1763,Mokokchung,246,NL,13,3064.0,12679.0,41.20613221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63104.84652954533,101968572.16128193,Administrative Boundary,Survey of India (SOI),Nagaland
3871,3871,Mangkolemba,1764,Mokokchung,246,NL,13,4707.0,19001.0,90.91180327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97718.34548929056,219090053.39110616,Administrative Boundary,Survey of India (SOI),Nagaland
3873,3873,V.K.,1767,Zunheboto,251,NL,13,852.0,3931.0,41.15638121,8415.0,1429.0,1932.0,1438.0,250.0,2540.0,474.0,0.0,0.0,1803.0,1750.0,0.0,0.0,0.0,0.0,100.0,47001.34030499666,73534601.30626902,Administrative Boundary,Survey of India (SOI),Nagaland
3875,3875,Suruhuto,1769,Zunheboto,251,NL,13,2817.0,14160.0,75.26666994,1126.0,348.0,22.0,52.0,8.0,171.0,15.0,11.0,11.0,478.0,430.0,0.0,2.0,1.0,8.0,6.0,57504.10829066548,112076758.81535603,Administrative Boundary,Survey of India (SOI),Nagaland
3876,3876,Asuto,1770,Zunheboto,251,NL,13,1511.0,7395.0,125.11616154000001,2741.0,1574.0,578.0,668.0,347.0,1124.0,1101.0,460.0,471.0,1202.0,267.0,1.0,173.0,0.0,0.0,30.0,50245.331553599004,86023911.95867883,Administrative Boundary,Survey of India (SOI),Nagaland
3877,3877,Aghunato,1771,Zunheboto,251,NL,13,3496.0,18350.0,143.23211711,948.0,2440.0,1928.0,1583.0,3064.0,3345.0,1873.0,848.0,844.0,22180.0,10137.0,0.0,556.0,0.0,0.0,0.0,63582.92784603522,162469092.8385062,Administrative Boundary,Survey of India (SOI),Nagaland
3887,3887,Aitepyong,1781,Wokha,250,NL,13,2800.0,16194.0,43.57412424,14200.0,320.0,800.0,200.0,0.0,1600.0,350.0,550.0,550.0,6800.0,5200.0,0.0,0.0,0.0,0.0,0.0,69233.96945269009,132212170.56891225,Administrative Boundary,Survey of India (SOI),Nagaland
3888,3888,Bhandari,1782,Wokha,250,NL,13,3739.0,17124.0,131.50373760000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107726.4107398227,322394344.4703208,Administrative Boundary,Survey of India (SOI),Nagaland
3897,3897,Chukitong,1791,Wokha,250,NL,13,1865.0,10043.0,37.00055408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47343.35436100376,99520356.87724528,Administrative Boundary,Survey of India (SOI),Nagaland
3898,3898,Niuland,1792,Dimapur,244,NL,13,4821.0,21069.0,308.47687749000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28274.108734397032,30449098.487916496,Administrative Boundary,Survey of India (SOI),Nagaland
3899,3899,Kuhoboto,1794,Dimapur,244,NL,13,2749.0,12519.0,104.03967852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16661.43771423144,17897677.76129287,Administrative Boundary,Survey of India (SOI),Nagaland
3901,3901,Dimapur Sadar,1796,Dimapur,244,NL,13,36444.0,169613.0,71.91571159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39225.62158394717,34834646.54784825,Administrative Boundary,Survey of India (SOI),Nagaland
3903,3903,Dhansiripar,1798,Dimapur,244,NL,13,3496.0,17362.0,157.80909542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86051.48572034588,208364120.70701864,Administrative Boundary,Survey of India (SOI),Nagaland
3905,3905,Sekruzu,1800,Phek,248,NL,13,2701.0,11366.0,38.52983225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52887.428873827914,120923865.8957085,Administrative Boundary,Survey of India (SOI),Nagaland
3906,3906,Phek Sadar,1801,Phek,248,NL,13,6091.0,27407.0,67.26228181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82267.53657468986,252799267.67641324,Administrative Boundary,Survey of India (SOI),Nagaland
3947,3947,Khongsa,1842,Kiphire,614,NL,13,997.0,4646.0,32.79785904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50348.30929900574,133979566.96930018,Administrative Boundary,Survey of India (SOI),Nagaland
3907,3907,Khuza,1802,Phek,248,NL,13,965.0,4007.0,28.44510104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38143.93940792751,70379270.56397502,Administrative Boundary,Survey of India (SOI),Nagaland
3924,3924,Sangsangnyu,1819,Tuensang,249,NL,13,1195.0,6629.0,44.96639819999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53772.34340606603,105328866.58862233,Administrative Boundary,Survey of India (SOI),Nagaland
3908,3908,Meluri,1803,Phek,248,NL,13,3036.0,13890.0,58.75335451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96974.74755020798,346084241.7966395,Administrative Boundary,Survey of India (SOI),Nagaland
3909,3909,Phor,1804,Phek,248,NL,13,1169.0,5117.0,43.00580365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53002.557227672674,114614270.45677812,Administrative Boundary,Survey of India (SOI),Nagaland
3926,3926,Noklak,1821,Tuensang,249,NL,13,3667.0,19507.0,45.48537778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57887.86054477982,141339167.60966262,Administrative Boundary,Survey of India (SOI),Nagaland
3910,3910,Phokhungri,1805,Phek,248,NL,13,896.0,3611.0,43.98444417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104183.37676313128,404700141.56335926,Administrative Boundary,Survey of India (SOI),Nagaland
3911,3911,Chozuba,1806,Phek,248,NL,13,3346.0,14836.0,31.86597986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47117.06481163956,83914588.1281184,Administrative Boundary,Survey of India (SOI),Nagaland
3912,3912,Chetheba,1807,Phek,248,NL,13,4022.0,16881.0,36.88668487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50031.16720504675,93919753.45121393,Administrative Boundary,Survey of India (SOI),Nagaland
3913,3913,Sakraba,1808,Phek,248,NL,13,2162.0,9241.0,42.57604288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41730.02323783834,70962470.2969051,Administrative Boundary,Survey of India (SOI),Nagaland
3914,3914,Pfutsero,1809,Phek,248,NL,13,6811.0,31229.0,37.96631592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60973.215284821534,119469376.34636731,Administrative Boundary,Survey of India (SOI),Nagaland
3921,3921,Longkhim,1816,Tuensang,249,NL,13,3272.0,17306.0,59.5656194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58764.781613091545,114455463.75339432,Administrative Boundary,Survey of India (SOI),Nagaland
3923,3923,Ngoungchung,1818,Tuensang,249,NL,13,1157.0,6111.0,52.605487280000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49731.6154675251,108385719.33106032,Administrative Boundary,Survey of India (SOI),Nagaland
3925,3925,Sotokur,1820,Tuensang,249,NL,13,1908.0,10707.0,39.265674759999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58054.372840517026,125973274.5212063,Administrative Boundary,Survey of India (SOI),Nagaland
3927,3927,Chingmei,1822,Tuensang,249,NL,13,799.0,3866.0,28.97194396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68632.8708063453,85290097.96943007,Administrative Boundary,Survey of India (SOI),Nagaland
3928,3928,Nokhu,1823,Tuensang,249,NL,13,1287.0,6291.0,35.23825434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63212.442427573966,168699676.6140974,Administrative Boundary,Survey of India (SOI),Nagaland
3929,3929,Panso,1824,Tuensang,249,NL,13,2216.0,11036.0,49.40134397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50511.6806399389,115472331.66784938,Administrative Boundary,Survey of India (SOI),Nagaland
3933,3933,Mangko,1828,Tuensang,249,NL,13,702.0,3024.0,32.79009506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44449.04951549424,77885153.06494741,Administrative Boundary,Survey of India (SOI),Nagaland
3934,3934,Thonoknyu,1829,Tuensang,249,NL,13,3210.0,18600.0,82.41435415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110764.45691830173,434983217.04969746,Administrative Boundary,Survey of India (SOI),Nagaland
3935,3935,Tamlu,1830,Longleng,615,NL,13,1383.0,5336.0,19.096502729999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39777.11336969757,52256857.88254188,Administrative Boundary,Survey of India (SOI),Nagaland
3936,3936,Namsang,1831,Longleng,615,NL,13,911.0,3518.0,34.26908053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47948.70725659351,67265772.28835723,Administrative Boundary,Survey of India (SOI),Nagaland
3937,3937,Yongnyah,1832,Longleng,615,NL,13,2536.0,9831.0,40.03357998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75355.44562794827,145022456.01547736,Administrative Boundary,Survey of India (SOI),Nagaland
3941,3941,Amahator,1836,Kiphire,614,NL,13,2176.0,9075.0,51.79050103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51668.456115645924,103276026.94948195,Administrative Boundary,Survey of India (SOI),Nagaland
3942,3942,Kiphire Sadar,1837,Kiphire,614,NL,13,4284.0,21939.0,43.04308885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64325.838395108,101555292.59966604,Administrative Boundary,Survey of India (SOI),Nagaland
3944,3944,Sitimi,1839,Kiphire,614,NL,13,796.0,4035.0,64.86391797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50860.92136572419,104808137.26045625,Administrative Boundary,Survey of India (SOI),Nagaland
3945,3945,Longmatra,1840,Kiphire,614,NL,13,877.0,4723.0,59.74676889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57849.81300061626,70109898.27898735,Administrative Boundary,Survey of India (SOI),Nagaland
3949,3949,Tsogin,1844,Kohima,245,NL,13,1119.0,5525.0,33.29565644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49982.111318937095,86932477.55130504,Administrative Boundary,Survey of India (SOI),Nagaland
3953,3953,Jakhama,1848,Kohima,245,NL,13,6592.0,34056.0,49.97534415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58792.281684453665,133572656.12940852,Administrative Boundary,Survey of India (SOI),Nagaland
3950,3950,Chiephobozou,1845,Kohima,245,NL,13,3874.0,19692.0,87.31406168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96882.66048373966,265136379.8458419,Administrative Boundary,Survey of India (SOI),Nagaland
3951,3951,Botsa,1846,Kohima,245,NL,13,1609.0,6695.0,42.37774357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74493.85301678076,112433379.06428659,Administrative Boundary,Survey of India (SOI),Nagaland
3952,3952,Kezocha,1847,Kohima,245,NL,13,2523.0,16467.0,57.00110277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88140.74843523817,144899005.66432512,Administrative Boundary,Survey of India (SOI),Nagaland
