Phase,State_Name,District,Subdistrict,Village,UUID,Latitude,Longitude,River_Basin,Sub_Basin,River,Waterbody_Type,GIS_Area_ha,Shape_Area_sqm,Perimeter_Length_m,Nearest_Settlement,Source_Agency,id,objectid_1,objectid,State_Census_Code,District_Code,Subdistrict_Code,Village_Code,Basin_Code,bacode,Subbasin_Code,sbcode,Watershed_Code,waterbody_name,Waterbody_Category_Code,waterbody_nature,Ownership,waterbody_use,waterbody_use_type,reason_not_in_use,waterbody_encroached,Rural_Urban,Water_Spread_Area,Storage_Capacity,construction_year,renovation_year,data_collection_method,waterbody_under_govt_scheme,wbid,apr24,nov23,apr23,nov22,apr22,nov21,apr21,nov20,apr20,photo,Dataset_Name
Phase 2,Punjab,Moga,Bagha Purana,Malke,PB01MOG0096,30.57975107,74.96690101,Indus (Up to border),Satluj Lower,Samadh Bhai Drain,Lakes/Pond,1.00544534,10054.453380946265,481.677351975533,Malke,NWIC,1002,1002,58483.0,03,038,0232,033965,01,01,SUL,SUL,WS01SUL028,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Bagha Purana,Sekha Khurd,PB01MOG0097,30.57208255,75.00086544,Indus (Up to border),Satluj Lower,Samadh Bhai Drain,Lakes/Pond,1.31280717,13128.071718993531,493.6659079598332,Sekha Khurd,NWIC,1003,1003,58484.0,03,038,0232,033963,01,01,SUL,SUL,WS01SUL028,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Bagha Purana,Sahuke,PB01MOG0098,30.55868422,74.97775137,Indus (Up to border),Satluj Lower,Samadh Bhai Drain,Lakes/Pond,1.24539174,12453.917397279994,470.23988360445645,Sahuke,NWIC,1004,1004,58485.0,03,038,0232,033964,01,01,SUL,SUL,WS01SUL028,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Bagha Purana,Bhambia Bhai,PB01MOG0099,30.54277948,74.99704952,Indus (Up to border),Satluj Lower,Samadh Bhai Drain,Lakes/Pond,2.39594875,23959.48746525057,619.511364905833,Bhambia Bhai,NWIC,1005,1005,58486.0,03,038,0232,033960,01,01,SUL,SUL,WS01SUL028,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Bagha Purana,Budh Singhwala,PB01MOG0100,30.65075622,75.11245916,Indus (Up to border),Satluj Lower,Samadh Bhai Drain,Lakes/Pond,1.86334509,18633.450856807427,540.0027077927937,Budh Singhwala,NWIC,1006,1006,58487.0,03,038,0232,033940,01,01,SUL,SUL,WS01SUL028,,01,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Sangrur,Lehra,Bakhora Khurd,PB01SNR0181,29.87191078,75.81330579,Indus (Up to border),Ghaghar and others,,Lakes/Pond,1.19900136,11990.013604329612,414.65143383663104,,NWIC,1107,1107,58588.0,03,043,0273,039901,01,01,GHO,GHO,WS01GHO017,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Bagha Purana,Kotla Mehar Singhwala,PB01MOG0101,30.64289631,75.07108604,Indus (Up to border),Satluj Lower,Samadh Bhai Drain,Lakes/Pond,1.42252972,14225.297196977474,458.05667800125815,Kotla Mehar Singhwala,NWIC,1007,1007,58488.0,03,038,0232,033944,01,01,SUL,SUL,WS01SUL028,,01,,,,,,,,,,,,,,,No,No,No,No,Yes,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Bagha Purana,Chanuwala,PB01MOG0102,30.63087545,75.10486039999999,Indus (Up to border),Satluj Lower,Samadh Bhai Drain,Lakes/Pond,2.12560651,21256.06512087088,570.8254445291933,Chanuwala,NWIC,1008,1008,58489.0,03,038,0232,033943,01,01,SUL,SUL,WS01SUL028,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Nihal Singhwala,Manuke,PB01MOG0103,30.63544551,75.19060979,Indus (Up to border),Satluj Lower,Samadh Bhai Drain,Lakes/Pond,1.09040942,10904.09417967112,427.0059568520953,Manuke,NWIC,1009,1009,58490.0,03,038,0231,033925,01,01,SUL,SUL,WS01SUL028,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Nihal Singhwala,Manuke,PB01MOG0104,30.63175227,75.19712870000001,Indus (Up to border),Satluj Lower,Samadh Bhai Drain,Lakes/Pond,1.4082402,14082.401968685786,485.1244239053343,Manuke,NWIC,1010,1010,58491.0,03,038,0231,033925,01,01,SUL,SUL,WS01SUL028,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,Yes,No,Yes,,District Water Body Atlas
Phase 2,Punjab,Moga,Bagha Purana,Samadhbhai,PB01MOG0105,30.5966474,75.15455399,Indus (Up to border),Satluj Lower,Samadh Bhai Drain,Lakes/Pond,1.45159011,14515.901148791409,514.9356818320492,Samadhbhai,NWIC,1011,1011,58492.0,03,038,0232,033935,01,01,SUL,SUL,WS01SUL028,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Bagha Purana,Wandar,PB01MOG0110,30.51636459,75.00937481999999,Indus (Up to border),Satluj Lower,Samadh Bhai Drain,Lakes/Pond,1.70929839,17092.98393751948,535.6084998249985,Wandar,NWIC,1016,1016,58497.0,03,038,0232,033959,01,01,SUL,SUL,WS01SUL028,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Nihal Singhwala,Rounta,PB01MOG0106,30.56045533,75.19207754,Indus (Up to border),Satluj Lower,Samadh Bhai Drain,Lakes/Pond,3.53960692,35396.06920903674,866.9919227525794,Rounta,NWIC,1012,1012,58493.0,03,038,0231,033934,01,01,SUL,SUL,WS01SUL028,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Bagha Purana,Dhilwan Wala,PB01MOG0107,30.52984694,75.11439337,Indus (Up to border),Satluj Lower,Samadh Bhai Drain,Lakes/Pond,2.14291343,21429.13434222884,571.2689234953925,Dhilwan Wala,NWIC,1013,1013,58494.0,03,038,0232,033954,01,01,SUL,SUL,WS01SUL028,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Bagha Purana,Tharaj,PB01MOG0108,30.54162103,75.09745178,Indus (Up to border),Satluj Lower,Samadh Bhai Drain,Lakes/Pond,2.96818556,29681.855550423028,728.664654133287,Tharaj,NWIC,1014,1014,58495.0,03,038,0232,033953,01,01,SUL,SUL,WS01SUL028,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Bagha Purana,Wandar,PB01MOG0109,30.5120382,75.00469668,Indus (Up to border),Satluj Lower,Samadh Bhai Drain,Lakes/Pond,1.32963966,13296.39663514289,568.098127041138,Wandar,NWIC,1015,1015,58496.0,03,038,0232,033959,01,01,SUL,SUL,WS01SUL028,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Bagha Purana,Cheeda,PB01MOG0111,30.5434164,75.04065633,Indus (Up to border),Satluj Lower,Samadh Bhai Drain,Lakes/Pond,1.04982452,10498.245195074502,400.1577143575692,Cheeda,NWIC,1017,1017,58498.0,03,038,0232,033958,01,01,SUL,SUL,WS01SUL028,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Bagha Purana,Thathi Bhai,PB01MOG0112,30.56064583,75.02846063,Indus (Up to border),Satluj Lower,Samadh Bhai Drain,Lakes/Pond,2.30275019,23027.50185087619,768.7989845956025,Thathi Bhai,NWIC,1018,1018,58499.0,03,038,0232,033961,01,01,SUL,SUL,WS01SUL028,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Bagha Purana,Veroke,PB01MOG0113,30.62416304,75.05155152,Indus (Up to border),Satluj Lower,Mudki Drain,Lakes/Pond,1.43780986,14378.098648202871,548.7627354411749,Veroke,NWIC,1019,1019,58500.0,03,038,0232,033946,01,01,SUL,SUL,WS01SUL025,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Bagha Purana,Sekha Kalan,PB01MOG0114,30.5935031,75.00934843,Indus (Up to border),Satluj Lower,Mudki Drain,Lakes/Pond,3.2354341,32354.34099294015,863.8580039162263,Sekha Kalan,NWIC,1020,1020,58501.0,03,038,0232,033962,01,01,SUL,SUL,WS01SUL025,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,Yes,No,Yes,,District Water Body Atlas
Phase 2,Punjab,Moga,Bagha Purana,Jita Singhwala,PB01MOG0115,30.59588718,75.07533492,Indus (Up to border),Satluj Lower,Samadh Bhai Drain,Lakes/Pond,2.75729555,27572.95552753891,694.9399474301467,Jita Singhwala,NWIC,1021,1021,58502.0,03,038,0232,033950,01,01,SUL,SUL,WS01SUL028,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Bagha Purana,Kotla Raika,PB01MOG0116,30.58688427,75.10853102,Indus (Up to border),Satluj Lower,Samadh Bhai Drain,Lakes/Pond,2.33623756,23362.37560900458,578.7213367346397,Kotla Raika,NWIC,1022,1022,58503.0,03,038,0232,033951,01,01,SUL,SUL,WS01SUL028,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Bagha Purana,Gulab Singh Wala,PB01MOG0117,30.58042246,75.12457828,Indus (Up to border),Satluj Lower,Samadh Bhai Drain,Lakes/Pond,2.13187798,21318.779770602912,635.2325334016966,Gulab Singh Wala,NWIC,1023,1023,58504.0,03,038,0232,033952,01,01,SUL,SUL,WS01SUL028,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Bagha Purana,Kaleke,PB01MOG0118,30.68767048,75.13683130999999,Indus (Up to border),Satluj Lower,Samadh Bhai Drain,Lakes/Pond,2.83547585,28354.758506358587,1064.834203686219,Kaleke,NWIC,1024,1024,58505.0,03,038,0232,033938,01,01,SUL,SUL,WS01SUL028,,01,,,,,,,,,,,,,,,No,No,No,No,Yes,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Sangrur,Dhuri,Fatehgarh,PB01SNR0133,30.52916751,75.70585736999999,Indus (Up to border),Satluj Lower,Lissara Nala,Lakes/Pond,1.6733904,16733.904026207303,589.2554011121555,Fatehgarh,NWIC,1025,1025,58506.0,03,043,0270,039579,01,01,SUL,SUL,WS01SUL031,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Moga,Doudhar Sharki,PB01MOG0140,30.72763858,75.34326612999999,Indus (Up to border),Satluj Lower,Moga Drain,Lakes/Pond,1.37270608,13727.06083264597,443.0091841482832,Doudhar Sharki,NWIC,1047,1047,58528.0,03,038,0233,033992,01,01,SUL,SUL,WS01SUL023,,01,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Moga,Buttar,PB01MOG0119,30.72490477,75.27928234000001,Indus (Up to border),Satluj Lower,Moga Drain,Lakes/Pond,2.14711174,21471.11738124506,629.7800470722052,Buttar,NWIC,1026,1026,58507.0,03,038,0233,033994,01,01,SUL,SUL,WS01SUL023,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Moga,Buttar,PB01MOG0120,30.728082970000003,75.28098779,Indus (Up to border),Satluj Lower,Moga Drain,Lakes/Pond,2.38559837,23855.983681635207,684.2911487253547,Buttar,NWIC,1027,1027,58508.0,03,038,0233,033994,01,01,SUL,SUL,WS01SUL023,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Moga,Doudhar Sharki,PB01MOG0121,30.72600423,75.3424179,Indus (Up to border),Satluj Lower,Moga Drain,Lakes/Pond,2.1494168,21494.16803030548,649.7403494282952,Doudhar Sharki,NWIC,1028,1028,58509.0,03,038,0233,033992,01,01,SUL,SUL,WS01SUL023,,01,,,,,,,,,,,,,,,Yes,No,Yes,No,No,No,No,No,Yes,,District Water Body Atlas
Phase 2,Punjab,Moga,Nihal Singhwala,Badhni Khurd,PB01MOG0122,30.71065555,75.30315091,Indus (Up to border),Satluj Lower,Moga Drain,Lakes/Pond,1.98435209,19843.520916025,546.3259567338152,Badhni Khurd,NWIC,1029,1029,58510.0,03,038,0231,033920,01,01,SUL,SUL,WS01SUL023,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Bagha Purana,Samalasar,PB01MOG0145,30.63766908,75.00141589,Indus (Up to border),Satluj Lower,Mudki Drain,Lakes/Pond,4.75622004,47562.20043817932,922.1513335354148,Samalasar,NWIC,1058,1058,58539.0,03,038,0232,033967,01,01,SUL,SUL,WS01SUL025,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Nihal Singhwala,Bilaspur,PB01MOG0123,30.57471191,75.36229206,Indus (Up to border),Satluj Lower,Bassian Outfall Drain,Lakes/Pond,2.93657509,29365.750923316216,792.6900868262177,Bilaspur,NWIC,1030,1030,58511.0,03,038,0231,033904,01,01,SUL,SUL,WS01SUL035,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Nihal Singhwala,Bilaspur,PB01MOG0124,30.57502291,75.37223824,Indus (Up to border),Satluj Lower,Bassian Outfall Drain,Lakes/Pond,3.35477046,33547.70459317816,765.3411708576676,Bilaspur,NWIC,1031,1031,58512.0,03,038,0231,033904,01,01,SUL,SUL,WS01SUL035,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Nihal Singhwala,Ransih Khurd,PB01MOG0125,30.61173906,75.27399799999999,Indus (Up to border),Satluj Lower,Bassian Outfall Drain,Lakes/Pond,1.36684104,13668.41042343755,496.51206086426095,Ransih Khurd,NWIC,1032,1032,58513.0,03,038,0231,033918,01,01,SUL,SUL,WS01SUL035,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Nihal Singhwala,Ransih Kalan,PB01MOG0126,30.60729374,75.2903857,Indus (Up to border),Satluj Lower,Bassian Outfall Drain,Lakes/Pond,2.77783289,27778.32885984461,695.9063190732923,Ransih Kalan,NWIC,1033,1033,58514.0,03,038,0231,033910,01,01,SUL,SUL,WS01SUL035,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Nihal Singhwala,Dhurkot Ransih,PB01MOG0127,30.59712581,75.30129126,Indus (Up to border),Satluj Lower,Bassian Outfall Drain,Lakes/Pond,2.29808883,22980.88833750808,636.5975927319039,Dhurkot Ransih,NWIC,1034,1034,58515.0,03,038,0231,033911,01,01,SUL,SUL,WS01SUL035,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Nihal Singhwala,Nangal,PB01MOG0128,30.61163331,75.31160014,Indus (Up to border),Satluj Lower,Bassian Outfall Drain,Lakes/Pond,3.20201685,32020.16853078988,814.4071224348579,Nangal,NWIC,1035,1035,58516.0,03,038,0231,033909,01,01,SUL,SUL,WS01SUL035,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Nihal Singhwala,Lohara,PB01MOG0129,30.60089023,75.33835903,Indus (Up to border),Satluj Lower,Bassian Outfall Drain,Lakes/Pond,1.11506171,11150.617115162197,463.8351669071134,Lohara,NWIC,1036,1036,58517.0,03,038,0231,033906,01,01,SUL,SUL,WS01SUL035,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,Yes,,District Water Body Atlas
Phase 2,Punjab,Moga,Nihal Singhwala,Takhtupura,PB01MOG0130,30.58453108,75.33451291,Indus (Up to border),Satluj Lower,Bassian Outfall Drain,Lakes/Pond,1.11585723,11158.572260663492,428.3061146719944,Takhtupura,NWIC,1037,1037,58518.0,03,038,0231,033905,01,01,SUL,SUL,WS01SUL035,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Sangrur,Sangrur,Gehlan,PB01SNR0233,30.31619135,75.9936032,Indus (Up to border),Ghaghar and others,Sirhind,Lakes/Pond,1.10274093,11027.409338595486,411.8793594948234,,NWIC,1159,1159,58640.0,03,043,0271,039674,01,01,GHO,GHO,WS01GHO021,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,Yes,No,Yes,,District Water Body Atlas
Phase 2,Punjab,Moga,Nihal Singhwala,Gaziana,PB01MOG0131,30.54728312,75.25559095999999,Indus (Up to border),Satluj Lower,Bassian Outfall Drain,Lakes/Pond,2.17876244,21787.624431009284,592.5684783002238,Gaziana,NWIC,1038,1038,58519.0,03,038,0231,033916,01,01,SUL,SUL,WS01SUL035,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Nihal Singhwala,Saidoke,PB01MOG0132,30.52873158,75.28911622000001,Indus (Up to border),Satluj Lower,Bassian Outfall Drain,Lakes/Pond,1.49666852,14966.68519929902,516.2676121473806,Saidoke,NWIC,1039,1039,58520.0,03,038,0231,033914,01,01,SUL,SUL,WS01SUL035,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Nihal Singhwala,Lopon,PB01MOG0133,30.66724135,75.34056016000001,Indus (Up to border),Satluj Lower,Chachrari Drain,Lakes/Pond,1.12171982,11217.198186837646,436.1101504309361,Lopon,NWIC,1040,1040,58521.0,03,038,0231,033895,01,01,SUL,SUL,WS01SUL034,,01,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,No,Yes,No,Yes,,District Water Body Atlas
Phase 2,Punjab,Moga,Nihal Singhwala,Lopon,PB01MOG0134,30.67227421,75.34538135,Indus (Up to border),Satluj Lower,Chachrari Drain,Lakes/Pond,1.00403394,10040.339350125743,454.08495115182654,Lopon,NWIC,1041,1041,58522.0,03,038,0231,033895,01,01,SUL,SUL,WS01SUL034,,01,,,,,,,,,,,,,,,No,No,Yes,No,Yes,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Nihal Singhwala,Baude,PB01MOG0135,30.62142594,75.32453974,Indus (Up to border),Satluj Lower,Chachrari Drain,Lakes/Pond,1.05772303,10577.230268908132,475.0534284346736,Baude,NWIC,1042,1042,58523.0,03,038,0231,033907,01,01,SUL,SUL,WS01SUL034,,01,,,,,,,,,,,,,,,No,No,No,No,Yes,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Nihal Singhwala,Meeniana,PB01MOG0136,30.64487088,75.3511488,Indus (Up to border),Satluj Lower,Chachrari Drain,Lakes/Pond,1.79255419,17925.541858017685,574.1611753339179,Meeniana,NWIC,1043,1043,58524.0,03,038,0231,033897,01,01,SUL,SUL,WS01SUL034,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Nihal Singhwala,Meeniana,PB01MOG0137,30.64058373,75.35459917,Indus (Up to border),Satluj Lower,Chachrari Drain,Lakes/Pond,1.13760303,11376.030348957178,473.63150019092967,Meeniana,NWIC,1044,1044,58525.0,03,038,0231,033897,01,01,SUL,SUL,WS01SUL034,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Nihal Singhwala,Kussa,PB01MOG0138,30.62013691,75.35191738,Indus (Up to border),Satluj Lower,Chachrari Drain,Lakes/Pond,2.50668969,25066.896865951527,770.9841124775751,Kussa,NWIC,1045,1045,58526.0,03,038,0231,033898,01,01,SUL,SUL,WS01SUL034,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Nihal Singhwala,Rouke Kalan,PB01MOG0139,30.66173592,75.26876623999999,Indus (Up to border),Satluj Lower,Samadh Bhai Drain,Lakes/Pond,4.60369363,46036.93627197287,840.8951911323898,Rouke Kalan,NWIC,1046,1046,58527.0,03,038,0231,033919,01,01,SUL,SUL,WS01SUL028,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Nihal Singhwala,Badhni Kalan,PB01MOG0141,30.6842118,75.29010283,Indus (Up to border),Satluj Lower,Chachrari Drain,Lakes/Pond,2.17456038,21745.603823599788,799.194851180648,Badhni Kalan,NWIC,1048,1048,58529.0,03,038,0231,248344,01,01,SUL,SUL,WS01SUL034,,01,,,,,,,,,,,,,,,No,No,Yes,No,Yes,No,Yes,No,No,,District Water Body Atlas
Phase 2,Punjab,Sangrur,Lehra,Lehal Kalan,PB01SNR0134,29.88156914,75.85354627,Indus (Up to border),Ghaghar and others,,Lakes/Pond,3.58366148,35836.61478946241,913.2056349852056,Lehal Kalan,NWIC,1049,1049,58530.0,03,043,0273,039902,01,01,GHO,GHO,WS01GHO017,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Sangrur,Sangrur,Kheri,PB01SNR0135,30.1954714,75.88165091,Indus (Up to border),Ghaghar and others,Sirhind,Lakes/Pond,3.32596656,33259.66556896624,896.4016201259692,Kheri,NWIC,1050,1050,58531.0,03,043,0271,039747,01,01,GHO,GHO,WS01GHO021,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Bagha Purana,Rajiana,PB01MOG0144,30.66067101,75.06926055,Indus (Up to border),Satluj Lower,Moga Drain,Lakes/Pond,7.30587205,73058.7205056975,1190.9341461240558,Rajiana,NWIC,1057,1057,58538.0,03,038,0232,033945,01,01,SUL,SUL,WS01SUL023,Rajepir Pond,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Sangrur,Sangrur,Sangrur,PB01SNR0136,30.24292932,75.82798318,Indus (Up to border),Ghaghar and others,Sirhind,Lakes/Pond,3.51180968,35118.09680905974,1258.729700990684,Sangrur,NWIC,1051,1051,58532.0,03,043,0271,248386,01,01,GHO,GHO,WS01GHO021,,01,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Sangrur,Sunam,Dharamgarh,PB01SNR0137,30.04856946,75.68287175,Indus (Up to border),Ghaghar and others,Ghagghar,Lakes/Pond,3.41910737,34191.073725148955,917.0527130724172,Dharamgarh,NWIC,1052,1052,58533.0,03,043,0272,039864,01,01,GHO,GHO,WS01GHO023,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Jalandhar,Phillaur,Nurmahal,PB01JLN0023,31.097846,75.58848737000001,Indus (Up to border),Satluj Lower,East,Lakes/Pond,7.10115391,71011.53908789482,1582.3639667041798,Nurmahal,NWIC,1053,1053,58534.0,03,034,0211,248291,01,01,SUL,SUL,WS01SUL013,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Jalandhar,Phillaur,Nurmahal,PB01JLN0024,31.09831096,75.59618957,Indus (Up to border),Satluj Lower,East,Lakes/Pond,6.65473014,66547.30138241431,1740.7556700257294,Nurmahal,NWIC,1054,1054,58535.0,03,034,0211,248291,01,01,SUL,SUL,WS01SUL013,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Moga,Ajitwal,PB01MOG0142,30.81706518,75.33689971,Indus (Up to border),Satluj Lower,Moga Drain,Lakes/Pond,4.64520625,46452.062460140376,1017.8372518749997,Ajitwal,NWIC,1055,1055,58536.0,03,038,0233,034024,01,01,SUL,SUL,WS01SUL017,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Moga,Moga,Kokri Kalan,PB01MOG0143,30.84711976,75.33503549,Indus (Up to border),Satluj Lower,Moga Drain,Lakes/Pond,6.24513831,62451.383147600056,1321.430099660044,Kokri Kalan,NWIC,1056,1056,58537.0,03,038,0233,034029,01,01,SUL,SUL,WS01SUL017,,01,,,,,,,,,,,,,,,No,No,No,No,Yes,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Jalandhar,Nakodar,Rasulpur Kalan,PB01JLN0031,31.22121968,75.45642256000001,Indus (Up to border),Satluj Lower,East,Lakes/Pond,1.30414251,13041.425143450704,435.3548172394397,,NWIC,1195,1195,58676.0,03,034,0210,029882,01,01,SUL,SUL,WS01SUL014,,01,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,,District Water Body Atlas
Phase 2,Punjab,Sangrur,Lehra,Rai Dhariana,PB01SNR0139,29.93618612,75.96377555000001,Indus (Up to border),Ghaghar and others,,Lakes/Pond,2.15114398,21511.43979314044,661.3431845350385,,NWIC,1060,1060,58541.0,03,043,0273,039914,01,01,GHO,GHO,WS01GHO017,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Sangrur,Lehra,Rai Dhariana,PB01SNR0140,29.938401950000003,75.96844481000001,Indus (Up to border),Ghaghar and others,,Lakes/Pond,1.14192978,11419.297762842974,435.64704757273614,,NWIC,1061,1061,58542.0,03,043,0273,039914,01,01,GHO,GHO,WS01GHO017,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Sangrur,Moonak,Bushera,PB01SNR0141,29.84608361,75.96936746,Indus (Up to border),Ghaghar and others,,Lakes/Pond,1.01149664,10114.966384095273,583.5757546601782,,NWIC,1062,1062,58543.0,03,043,0274,039922,01,01,GHO,GHO,WS01GHO017,,01,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,No,Yes,No,Yes,,District Water Body Atlas
Phase 2,Punjab,Sangrur,Sangrur,Illwal,PB01SNR0142,30.20713005,75.89401517,Indus (Up to border),Ghaghar and others,Sirhind,Lakes/Pond,1.02984892,10298.48922319261,533.106788056112,Illwal,NWIC,1063,1063,58544.0,03,043,0271,039748,01,01,GHO,GHO,WS01GHO021,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
Phase 2,Punjab,Sangrur,Sunam,Chhahar,PB01SNR0143,30.02801301,75.90343393,Indus (Up to border),Ghaghar and others,Bareta Drain,Lakes/Pond,1.20980567,12098.056697559034,488.4319056098431,,NWIC,1064,1064,58545.0,03,043,0272,039840,01,01,GHO,GHO,WS01GHO022,,01,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,District Water Body Atlas
